rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
1162,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,received_records/received_batch_024.pdf,4,received_records/received_batch_024.pdf,7,ocr,native,35,32,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9499,,unlabeled,0.9499,False,False,False,False,,False,,False,,False,,True,35,32,32,67,,
1163,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9397,ere_records/ere_record_008.pdf,5,received_records/received_batch_002.pdf,4,native,ocr,32,34,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9397,,unlabeled,0.9397,False,False,False,False,,False,,False,,False,,False,32,34,32,66,,
1164,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9397,received_records/received_batch_024.pdf,3,received_records/received_batch_024.pdf,4,native,ocr,31,35,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9397,,unlabeled,0.9397,False,False,False,False,,False,,False,,False,,True,31,35,31,66,,
1165,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9395,ere_records/ere_record_008.pdf,5,ere_records/ere_record_009.pdf,5,native,ocr,32,32,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9395,,unlabeled,0.9395,False,False,False,False,,False,,False,,False,,False,32,32,32,64,,
1166,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9395,ere_records/ere_record_017.pdf,4,received_records/received_batch_014.pdf,2,ocr,ocr,33,31,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9395,,unlabeled,0.9395,False,False,False,False,,False,,False,,False,,False,33,31,31,64,,
1167,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.939,ere_records/ere_record_023.pdf,6,received_records/received_batch_002.pdf,2,native,ocr,32,37,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9390,,unlabeled,0.939,False,False,False,False,,False,,False,,False,,False,32,37,32,69,,
1168,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9389,ere_records/ere_record_023.pdf,6,ere_records/ere_record_025.pdf,5,native,ocr,32,34,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9389,,unlabeled,0.9389,False,False,False,False,,False,,False,,False,,False,32,34,32,66,,
1169,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9388,ere_records/ere_record_001.pdf,2,received_records/received_batch_022.pdf,2,native,native,43,43,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.9388,,unlabeled,0.9388,False,False,False,False,,False,,False,,False,,False,43,43,43,86,,
1170,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9387,ere_records/ere_record_003.pdf,6,ere_records/ere_record_007.pdf,4,native,ocr,32,33,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9387,,unlabeled,0.9387,False,False,False,False,,False,,False,,False,,False,32,33,32,65,,
1171,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9387,ere_records/ere_record_008.pdf,5,ere_records/ere_record_025.pdf,5,native,ocr,32,34,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9387,,unlabeled,0.9387,False,False,False,False,,False,,False,,False,,False,32,34,32,66,,
1172,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9387,ere_records/ere_record_026.pdf,6,received_records/received_batch_019.pdf,7,ocr,native,36,34,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9387,,unlabeled,0.9387,False,False,False,False,,False,,False,,False,,False,36,34,34,70,,
1173,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9385,ere_records/ere_record_017.pdf,4,ere_records/ere_record_018.pdf,7,ocr,ocr,33,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9385,,unlabeled,0.9385,False,False,False,False,,False,,False,,False,,False,33,36,33,69,,
1174,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9382,ere_records/ere_record_007.pdf,5,ere_records/ere_record_007.pdf,6,ocr,ocr,67,69,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9382,,unlabeled,0.9382,False,False,False,False,,False,,False,,False,,True,67,69,67,136,,
1175,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9381,ere_records/ere_record_009.pdf,4,received_records/received_batch_005.pdf,5,ocr,native,33,31,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9381,,unlabeled,0.9381,False,False,False,False,,False,,False,,False,,False,33,31,31,64,,
1176,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.938,ere_records/ere_record_012.pdf,7,received_records/received_batch_029.pdf,6,native,ocr,32,36,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9380,,unlabeled,0.938,False,False,False,False,,False,,False,,False,,False,32,36,32,68,,
1177,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9379,ere_records/ere_record_023.pdf,6,received_records/received_batch_014.pdf,2,native,ocr,32,31,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9379,,unlabeled,0.9379,False,False,False,False,,False,,False,,False,,False,32,31,31,63,,
1178,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9377,ere_records/ere_record_003.pdf,3,ere_records/ere_record_009.pdf,4,native,ocr,31,33,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9377,,unlabeled,0.9377,False,False,False,False,,False,,False,,False,,False,31,33,31,64,,
1179,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9375,ere_records/ere_record_003.pdf,3,ere_records/ere_record_018.pdf,7,native,ocr,31,36,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9375,,unlabeled,0.9375,False,False,False,False,,False,,False,,False,,False,31,36,31,67,,
1180,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9375,ere_records/ere_record_003.pdf,6,received_records/received_batch_002.pdf,4,native,ocr,32,34,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9375,,unlabeled,0.9375,False,False,False,False,,False,,False,,False,,False,32,34,32,66,,
1181,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9372,ere_records/ere_record_003.pdf,3,received_records/received_batch_002.pdf,4,native,ocr,31,34,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9372,,unlabeled,0.9372,False,False,False,False,,False,,False,,False,,False,31,34,31,65,,
1182,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9372,ere_records/ere_record_003.pdf,6,ere_records/ere_record_018.pdf,6,native,ocr,32,35,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9372,,unlabeled,0.9372,False,False,False,False,,False,,False,,False,,False,32,35,32,67,,
1183,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9372,ere_records/ere_record_008.pdf,5,received_records/received_batch_024.pdf,4,native,ocr,32,35,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9372,,unlabeled,0.9372,False,False,False,False,,False,,False,,False,,False,32,35,32,67,,
1184,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9368,ere_records/ere_record_017.pdf,6,received_records/received_batch_016.pdf,6,ocr,ocr,49,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9368,,unlabeled,0.9368,False,False,False,False,,False,,False,,False,,False,49,38,38,87,,
1185,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9367,ere_records/ere_record_023.pdf,6,received_records/received_batch_014.pdf,4,native,ocr,32,36,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9367,,unlabeled,0.9367,False,False,False,False,,False,,False,,False,,False,32,36,32,68,,
1186,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9365,ere_records/ere_record_003.pdf,5,ere_records/ere_record_007.pdf,4,native,ocr,34,33,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9365,,unlabeled,0.9365,False,False,False,False,,False,,False,,False,,False,34,33,33,67,,
1187,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9364,ere_records/ere_record_009.pdf,5,received_records/received_batch_032.pdf,7,ocr,native,32,34,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9364,,unlabeled,0.9364,False,False,False,False,,False,,False,,False,,False,32,34,32,66,,
1188,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9363,ere_records/ere_record_023.pdf,5,received_records/received_batch_032.pdf,7,ocr,native,38,34,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9363,,unlabeled,0.9363,False,False,False,False,,False,,False,,False,,False,38,34,34,72,,
1189,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9359,ere_records/ere_record_007.pdf,4,received_records/received_batch_019.pdf,7,ocr,native,33,34,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9359,,unlabeled,0.9359,False,False,False,False,,False,,False,,False,,False,33,34,33,67,,
1190,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9356,ere_records/ere_record_009.pdf,5,received_records/received_batch_005.pdf,4,ocr,native,32,35,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9356,,unlabeled,0.9356,False,False,False,False,,False,,False,,False,,False,32,35,32,67,,
1191,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9355,ere_records/ere_record_023.pdf,4,received_records/received_batch_016.pdf,6,native,ocr,32,38,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9355,,unlabeled,0.9355,False,False,False,False,,False,,False,,False,,False,32,38,32,70,,
1192,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9354,ere_records/ere_record_003.pdf,6,received_records/received_batch_016.pdf,6,native,ocr,32,38,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9354,,unlabeled,0.9354,False,False,False,False,,False,,False,,False,,False,32,38,32,70,,
1193,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9353,ere_records/ere_record_003.pdf,6,ere_records/ere_record_025.pdf,5,native,ocr,32,34,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9353,,unlabeled,0.9353,False,False,False,False,,False,,False,,False,,False,32,34,32,66,,
1194,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9353,ere_records/ere_record_023.pdf,5,ere_records/ere_record_025.pdf,6,ocr,native,38,34,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9353,,unlabeled,0.9353,False,False,False,False,,False,,False,,False,,False,38,34,34,72,,
1195,duplicate,duplicate|group_level_sequence|bundle_sequence,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9351,ere_records/ere_record_017.pdf,4,received_records/received_batch_015.pdf,2,ocr,native,33,31,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9351,,tp,0.9351,False,False,False,False,,False,,False,,False,,False,33,31,31,64,,
1196,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.935,ere_records/ere_record_003.pdf,5,ere_records/ere_record_023.pdf,5,native,ocr,34,38,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9350,,unlabeled,0.935,False,False,False,False,,False,,False,,False,,False,34,38,34,72,,
1197,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9348,ere_records/ere_record_004.pdf,4,ere_records/ere_record_010.pdf,1,native,native,32,35,tesseract_weak,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9348,,unlabeled,0.9348,False,False,False,False,,False,,False,,False,,False,32,35,32,67,,
1198,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9346,ere_records/ere_record_026.pdf,7,received_records/received_batch_014.pdf,4,native,ocr,32,36,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9346,,unlabeled,0.9346,False,False,False,False,,False,,False,,False,,False,32,36,32,68,,
1199,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9344,ere_records/ere_record_017.pdf,6,received_records/received_batch_014.pdf,4,ocr,ocr,49,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9344,,unlabeled,0.9344,False,False,False,False,,False,,False,,False,,False,49,36,36,85,,
1200,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9338,ere_records/ere_record_017.pdf,6,ere_records/ere_record_018.pdf,7,ocr,ocr,49,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9338,,unlabeled,0.9338,False,False,False,False,,False,,False,,False,,False,49,36,36,85,,
1201,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.9338,ere_records/ere_record_026.pdf,6,ere_records/ere_record_026.pdf,7,ocr,native,36,32,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.9338,,unlabeled,0.9338,False,False,False,False,,False,,False,,False,,True,36,32,32,68,,
