rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
1752,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_003.pdf,15,source_C_scanned_mail/intake_batch_005.pdf,16,ocr,ocr,33,34,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9472,,unlabeled,0.9472,False,False,False,False,,False,,False,,False,,False,33,34,33,67,,
1753,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,1,source_D_legacy_export/intake_batch_004.pdf,11,native,native,41,41,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.9733,,unlabeled,0.9733,False,False,False,False,,False,,False,,False,,False,41,41,41,82,,
1754,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,1,source_E_manual_rescan/intake_batch_002.pdf,7,native,ocr,41,38,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.9406,,unlabeled,0.9406,False,False,False,False,,False,,False,,False,,False,41,38,38,79,,
1755,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,13,source_E_manual_rescan/intake_batch_004.pdf,6,ocr,ocr,38,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9451,,unlabeled,0.9451,False,False,False,False,,False,,False,,False,,False,38,38,38,76,,
1756,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,13,source_D_legacy_export/intake_batch_004.pdf,11,ocr,native,38,41,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.9445,,unlabeled,0.9445,False,False,False,False,,False,,False,,False,,False,38,41,38,79,,
1757,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,13,source_D_legacy_export/intake_batch_003.pdf,13,ocr,ocr,38,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9429,,unlabeled,0.9429,False,False,False,False,,False,,False,,False,,False,38,36,36,74,,
1758,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,14,source_E_manual_rescan/intake_batch_002.pdf,7,ocr,ocr,37,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9524,,unlabeled,0.9524,False,False,False,False,,False,,False,,False,,False,37,38,37,75,,
1759,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,14,source_E_manual_rescan/intake_batch_004.pdf,6,ocr,ocr,37,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9504,,unlabeled,0.9504,False,False,False,False,,False,,False,,False,,False,37,38,37,75,,
1760,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,14,source_E_manual_rescan/intake_batch_003.pdf,14,ocr,ocr,37,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9459,,unlabeled,0.9459,False,False,False,False,,False,,False,,False,,False,37,37,37,74,,
1761,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,14,source_C_scanned_mail/intake_batch_002.pdf,15,ocr,ocr,37,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9454,,unlabeled,0.9454,False,False,False,False,,False,,False,,False,,False,37,37,37,74,,
1762,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,14,source_E_manual_rescan/intake_batch_003.pdf,8,ocr,ocr,37,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9452,,unlabeled,0.9452,False,False,False,False,,False,,False,,False,,False,37,36,36,73,,
1763,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,14,source_D_legacy_export/intake_batch_003.pdf,13,ocr,ocr,37,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9446,,unlabeled,0.9446,False,False,False,False,,False,,False,,False,,False,37,36,36,73,,
1764,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_C_scanned_mail/intake_batch_005.pdf,6,ocr,ocr,70,76,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9634,,unlabeled,0.9634,False,False,False,False,,False,,False,,False,,False,70,76,70,146,,
1765,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_C_scanned_mail/intake_batch_006.pdf,2,ocr,ocr,70,69,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9577,,unlabeled,0.9577,False,False,False,False,,False,,False,,False,,False,70,69,69,139,,
1766,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_F_fax_batch/intake_batch_004.pdf,16,ocr,ocr,70,73,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9567,,unlabeled,0.9567,False,False,False,False,,False,,False,,False,,False,70,73,70,143,,
1767,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_F_fax_batch/evidence_bundle_partial_0012_full.pdf,1,ocr,ocr,70,61,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9531,,unlabeled,0.9531,False,False,False,False,,False,,False,,False,,False,70,61,61,131,,
1768,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_F_fax_batch/evidence_bundle_partial_0010_excerpt.pdf,1,ocr,ocr,70,77,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9503,,unlabeled,0.9503,False,False,False,False,,False,,False,,False,,False,70,77,70,147,,
1769,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_D_legacy_export/intake_batch_004.pdf,14,ocr,ocr,70,73,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9500,,unlabeled,0.95,False,False,False,False,,False,,False,,False,,False,70,73,70,143,,
1770,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_D_legacy_export/evidence_bundle_partial_0003_full.pdf,2,ocr,ocr,70,74,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9494,,unlabeled,0.9494,False,False,False,False,,False,,False,,False,,False,70,74,70,144,,
1771,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_D_legacy_export/evidence_bundle_partial_0008_full.pdf,6,ocr,ocr,70,69,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9487,,unlabeled,0.9487,False,False,False,False,,False,,False,,False,,False,70,69,69,139,,
1772,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_E_manual_rescan/evidence_bundle_partial_0011_full.pdf,5,ocr,ocr,70,69,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9486,,unlabeled,0.9486,False,False,False,False,,False,,False,,False,,False,70,69,69,139,,
1773,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_F_fax_batch/evidence_bundle_partial_0004_excerpt.pdf,2,ocr,ocr,70,78,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9470,,unlabeled,0.947,False,False,False,False,,False,,False,,False,,False,70,78,70,148,,
1774,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_D_legacy_export/evidence_bundle_partial_0008_full.pdf,1,ocr,ocr,70,34,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.9453,,unlabeled,0.9453,False,False,False,False,,False,,False,,False,,False,70,34,34,104,,
1775,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_004.pdf,17,source_F_fax_batch/evidence_bundle_partial_0012_excerpt.pdf,2,ocr,ocr,70,88,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.9435,,unlabeled,0.9435,False,False,False,False,,False,,False,,False,,False,70,88,70,158,,
1776,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,7,source_F_fax_batch/intake_batch_004.pdf,11,native,native,49,46,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.9607,,unlabeled,0.9607,False,False,False,False,,False,,False,,False,,False,49,46,46,95,,
1777,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,7,source_E_manual_rescan/intake_batch_002.pdf,14,native,native,49,46,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.9423,,unlabeled,0.9423,False,False,False,False,,False,,False,,False,,False,49,46,46,95,,
1778,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_F_fax_batch/evidence_bundle_partial_0010_full.pdf,1,ocr,ocr,35,34,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9719,,unlabeled,0.9719,False,False,False,False,,False,,False,,False,,False,35,34,34,69,,
1779,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_C_scanned_mail/intake_batch_005.pdf,9,ocr,ocr,35,34,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9653,,unlabeled,0.9653,False,False,False,False,,False,,False,,False,,False,35,34,34,69,,
1780,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_C_scanned_mail/intake_batch_005.pdf,6,ocr,ocr,35,76,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.9622,,unlabeled,0.9622,False,False,False,False,,False,,False,,False,,False,35,76,35,111,,
1781,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_C_scanned_mail/evidence_bundle_partial_0014_full.pdf,3,ocr,ocr,35,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9616,,unlabeled,0.9616,False,False,False,False,,False,,False,,False,,False,35,38,35,73,,
1782,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_B_email_attachment/evidence_bundle_partial_0015_excerpt.pdf,2,ocr,ocr,35,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9593,,unlabeled,0.9593,False,False,False,False,,False,,False,,False,,False,35,38,35,73,,
1783,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_C_scanned_mail/evidence_bundle_partial_0014_full.pdf,2,ocr,ocr,35,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9587,,unlabeled,0.9587,False,False,False,False,,False,,False,,False,,False,35,37,35,72,,
1784,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_D_legacy_export/evidence_bundle_partial_0008_full.pdf,3,ocr,ocr,35,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9581,,unlabeled,0.9581,False,False,False,False,,False,,False,,False,,False,35,38,35,73,,
1785,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,3,ocr,ocr,35,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9581,,unlabeled,0.9581,False,False,False,False,,False,,False,,False,,False,35,38,35,73,,
1786,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_F_fax_batch/evidence_bundle_partial_0010_full.pdf,3,ocr,ocr,35,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9575,,unlabeled,0.9575,False,False,False,False,,False,,False,,False,,False,35,38,35,73,,
1787,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,5,ocr,ocr,35,33,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9574,,unlabeled,0.9574,False,False,False,False,,False,,False,,False,,False,35,33,33,68,,
1788,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_D_legacy_export/evidence_bundle_partial_0008_excerpt.pdf,2,ocr,ocr,35,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9569,,unlabeled,0.9569,False,False,False,False,,False,,False,,False,,False,35,38,35,73,,
1789,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_A_client_upload/intake_batch_005.pdf,9,source_B_email_attachment/evidence_bundle_partial_0013_excerpt.pdf,2,ocr,ocr,35,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9559,,unlabeled,0.9559,False,False,False,False,,False,,False,,False,,False,35,38,35,73,,
1790,partial_overlap,partial_overlap,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.94,source_B_email_attachment/evidence_bundle_partial_0005_excerpt.pdf,1,source_E_manual_rescan/evidence_bundle_partial_0005_full.pdf,2,ocr,ocr,37,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.9900,,partial,0.99,False,False,False,False,,False,,False,,False,,False,37,37,37,74,,
